CodigoLicitacion;Numero;Nombre;CodigoEstado;Estado;Descripcion;Tipo;CodigoTipo;TipoConvocatoria;Moneda;Etapas;EstadoEtapas;C_CodigoOrganismo;C_NombreOrganismo;C_RutUnidad;C_CodigoUnidad;C_Unidad;C_DireccionUnidad;C_ComunaUnidad;C_RegionUnidad;C_RutUsuario;C_CodigoUsuario;C_Usuario;C_Cargo;FechaCreacion;FechaCierre;FechaInicio;FechaFinal;FechaPubRespuestas;FechaActoAperturaTecnica;FechaActoAperturaEconomica;FechaPublicacion;FechaAdjudicacion;FechaEstimadaAdjudicacion;FechaSoporteFisico;FechaTiempoEvaluacion;FechaEstimadaFirma;FechaVisitaTerreno;FechaEntregaAntecedentes;FechaInicioContrato;DiasCierreLicitacion;Informada;TomaRazon;EstadoPublicidadOfertas;JustificacionPublicidad;Contrato;Obras;CantidadReclamos;UnidadTiempoEvaluacion;DireccionVisita;DireccionEntrega;Estimacion;FuenteFinanciamiento;VisibilidadMonto;MontoEstimado;JustificacionMonto;Tiempo;UnidadTiempo;Modalidad;TipoPago;Resp_Pago;Resp_Email_Pago;Resp_Contrato;Resp_Email;Resp_Fono;ProhibicionContratacion;SubContratacion;UnidadTiempoDuracion;TiempoDuracionContrato;TipoDuracionContrato;ObservacionContract;ExtensionPlazo;EsBaseTipo;UnidadTiempoContratoLicitacion;ValorTiempoRenovacion;PeriodoTiempoRenovacion;EsRenovable;CodigoBIP;Adj_Tipo;Adj_Fecha;Adj_Numero;Adj_NumeroOferentes;Adj_UrlActa;DescripcionTipoLicitacion;DescripcionMoneda;DescripcionTipoConvocatoria;DescripcionEstimacion;DescripcionTipoPago;DescripcionUnidadTiempoEval;DescripcionUnidadTiempoDuracion;DescripcionAdjTipo;Informada_Desc;TomaRazon_Desc;Contrato_Desc;Obras_Desc;VisibilidadMonto_Desc;SubContratacion_Desc;ExtensionPlazo_Desc;EsBaseTipo_Desc;EsRenovable_Desc
1057532-58-LE21;;3 CUPOS DE RESIDENCIA PROTEGIDA CONCEPCIÓN, SSO;8;Adjudicada;ADQUISICIÓN 3 CUPOS DE RESIDENCIA PROTEGIDA PARA EL SERVICIO DE SALUD OSORNO, EN LA PROVINCIA DE CONCEPCIÓN;LE;1;1;CLP;1;1;7296;SERVICIO DE SALUD OSORNO;61.607.600-0;1057532;Bienes y Servicios;Av. Juan Mackenna N°825, Edificio Plaza Sur;Osorno;Región de los Lagos ;;621550;Lesly Andrea Díaz Aburto;Administrativo;2021-08-23T17:16:16.487;2021-09-27T15:30:00;2021-09-16T13:00:00;2021-09-18T17:00:00;2021-09-20T17:00:00;2021-09-27T15:30:00;2021-09-27T15:30:00;2021-09-16T12:49:19.38;2021-11-24T16:48:51.467;2021-10-27T17:00:00;;;;;;2021-09-16T13:00:00;0;0;0;1;;1;0;290;1;;;2;;0;0.0;;12;1;11;4;RODRIGO MARTINEZ;;Celia Castro;;;DE ACUERDO A BASES ADJUNTAS;0;4;12; ;;0;0;2;0; ;0;;2;2021-11-24T00:00:00;11769;1;http://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=sdJyaFvqgXRnK+n57hTdc67oaTAI66SDMnNROiZfvxc=;Licitación Pública Entre 100 y 1000 UTM;Peso Chileno;Pública;Precio Referencial;Pago Anual;Horas;Meses;Resolución;No;No;Sí;;No;No;No;No;No
1057922-54-LE21;;REP. CITOCENTRÍFUGA PARA PROCESAMIENTO DE BIOPSIAS;8;Adjudicada;Se requiere la reposición de equipos de Anatomía Patológica para el Hospital Bases San José. Los equipos a reponer se encuentran con su vida útil cumplida y en un regular estado. Esto ha provocado demoras en los procesos que se deben llevar a cabo desde que se toma la muestra hasta que es analizada por el médico patólogo.;LE;1;1;CLP;1;1;7296;SERVICIO DE SALUD OSORNO;61.607.600-0;1057922;Activos Fijos;Av. Juan Mackenna N°825, Edificio Plaza Sur;Osorno;Región de los Lagos ;;1509881;Ariela Acevedo;PROFESIONAL APOYO;2021-10-20T00:00:00;2021-11-08T15:00:00;2021-10-28T13:00:00;2021-11-02T15:00:00;2021-11-03T15:00:00;2021-11-08T15:01:00;2021-11-08T15:01:00;2021-10-28T11:58:39.41;2021-11-24T11:51:10.147;2021-12-09T17:00:00;;1900-01-16T00:00:00;2021-12-29T00:00:00;;;2021-10-28T13:00:00;0;0;0;1;;1;0;290;2;;;2;;0;0.0;;24;2;11;4;RODRIGO MARTINEZ ALVARADO;;Mauricio Castillo Rodríguez;;;;0;4;24; ;;0;0;2;0; ;0;;2;2021-11-24T00:00:00;11766;3;http://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=GUQypelidPtNiw9PUWQn/4x4/JpR+74YxMK4nbsewRo=;Licitación Pública Entre 100 y 1000 UTM;Peso Chileno;Pública;Precio Referencial;Pago Anual;Días;Meses;Resolución;No;No;Sí;;No;No;No;No;No
1057922-38-LE21;;REPOSICIÓN CENTRÍFUGA REFRIGERADA BANCO DE SANGRE;7;Desierta (o art. 3 ó 9 Ley 19.886);Se requiere la reposición de centrífuga refrigerada perteneciente a Banco de Sangre del Hospital Base San José de Osorno, debido a cumplimiento de vida útil y a múltiples problemas técnicos que presenta el equipo, situación de alta complejidad puesto que es el único equipo de la red asistencial que produce hemocomponentes.;LE;1;1;CLP;1;1;7296;SERVICIO DE SALUD OSORNO;61.607.600-0;1057922;Activos Fijos;Av. Juan Mackenna N°825, Edificio Plaza Sur;Osorno;Región de los Lagos ;;1509881;Ariela Acevedo;PROFESIONAL APOYO;2021-08-13T09:23:11.88;2021-09-15T15:00:00;2021-09-02T11:35:00;2021-09-05T15:00:00;2021-09-06T15:00:00;2021-09-15T15:01:00;2021-09-15T15:01:00;2021-09-02T10:55:00;2021-11-26T14:28:09.697;2021-10-13T17:00:00;;;;;;2021-09-02T11:35:00;0;0;0;1;;1;0;290;1;;;2;Sectorial;0;0.0;;;1;11;4;Rodrigo Martinez Alvarado;;Gonzalo Arroyo Curutchet;;;De acuerdo a Numeral 7.5 de las Bases Administrativas;0;1;0; ;;0;0;1;0; ;0;;2;2021-09-30T00:00:00;10183;2;http://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=Vkkj+1JCrptIYYNTbx08llBuD/F1VV2qgX2Bqv7jIZg=;Licitación Pública Entre 100 y 1000 UTM;Peso Chileno;Pública;Precio Referencial;Pago Anual;Horas;Horas;Resolución;No;No;Sí;;No;No;No;No;No
1057922-55-LE21;;ADQ. EQUIPOS PARA LABORATORIO DE MICOBACTERIAS;8;Adjudicada;Renovar agitador de tubos por uno termorregulado para realizar descontaminación de los cultivos de Koch. Adquirir 2 placas calefactoras para secado de láminas de baciloscopía y estudio de cultivos líquidos positivos.;LE;1;1;CLP;1;1;7296;SERVICIO DE SALUD OSORNO;61.607.600-0;1057922;Activos Fijos;Av. Juan Mackenna N°825, Edificio Plaza Sur;Osorno;Región de los Lagos ;;1509881;Ariela Acevedo;PROFESIONAL APOYO;2021-10-20T16:14:51.98;2021-11-08T15:00:00;2021-10-28T11:00:00;2021-11-02T15:00:00;2021-11-03T15:00:00;2021-11-08T15:01:00;2021-11-08T15:01:00;2021-10-28T10:46:41.98;2021-11-26T12:48:26.663;2021-11-29T17:00:00;;1900-01-11T00:00:00;2021-12-20T00:00:00;;;2021-10-28T11:00:00;0;0;0;1;;1;0;290;2;;;2;;0;0.0;;24;2;11;4;RODRIGO MARTINEZ ALVARADO;;Mauricio Castillo Rodríguez;;;;0;4;24; ;;0;0;2;0; ;0;;2;2021-11-26T00:00:00;11793;3;http://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=1lp7zcp/h8YBheHOfCX0i0ZurJPjyE87awrLS+10cHE=;Licitación Pública Entre 100 y 1000 UTM;Peso Chileno;Pública;Precio Referencial;Pago Anual;Días;Meses;Resolución;No;No;Sí;;No;No;No;No;No
1057922-65-L121;;ADQUISICION DE FULLSPACE MEJORAMIENTO HOSPITAL DE PTO. OCTAY;7;Desierta (o art. 3 ó 9 Ley 19.886);SE REQUIERE LA REPOSICION Y ADQUISICION DE MOBILIARIO NO CLINICO, EN EL MARCO DEL MEJORAMIENTO DEL ESTABLECIMIENTO.;L1;1;1;CLP;1;1;7296;SERVICIO DE SALUD OSORNO;61.607.600-0;1057922;Activos Fijos;Victoria 370,Osorno.;Osorno;Región de los Lagos ;;1529595;Ivan Vargas Ojeda;Comprador Administrativo;2021-11-11T10:55:13.13;2021-11-18T15:00:00;2021-11-12T18:10:48.503;2021-11-15T17:00:00;2021-11-16T17:00:00;2021-11-18T15:01:00;2021-11-18T15:01:00;2021-11-12T18:10:48.503;2021-11-26T15:59:15.027;2021-12-18T15:06:00;;;;;;2021-11-12T18:10:48.503;0;0;0;1;Todas las ofertas técnicas serán visibles al público en general, través del portal www.mercadopublico.cl, desde el momento de la apertura electrónica.;0;0;290;2;;;1;;1;3800000.0;0;;2;0;-1;;;;;;;1;0;0; ;;0;0;0;0; ;0;;;;;1;http://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=1F2uBxtpplzao0fz7ubLxqJbPa8Ks/9d2+pQ2BBzigg=;Licitación Pública Menor a 100 UTM;Peso Chileno;Pública;Presupuesto Disponible;;Días;;;No;No;No;;Sí;Sí;No;No;No
1057532-79-L121;;Adquisición de 35 sillas de ruedas Estándar para S.S.O.;15;Revocada;"Se requiere urgente debido a que no contamos con stock en bodega de S.S.O. y existe un plazo de vencimiento GES . Se generara cumplimiento de garantía  el 29 de septiembre del 2021 en usuarios de la red. Adquisición de forma urgente, ya que el proveedor del convenio ""Ayudas técnicas año 2021""  no puede cumplir con orden de compra 1057532-1409-SE1, emitida el 08.09.2021 por  35 sillas de ruedas estándar.";L1;1;1;CLP;1;0;7296;SERVICIO DE SALUD OSORNO;61.607.600-0;1057532;Bienes y Servicios;LICEO AMELIA COURBIS A-07, EN 4 ORIENTE ESQUINA 1 NORTE N° 1210 TALCA;Talca;Región del Maule ;;1590644;JACQUELINE  OYARZUN ALVAREZ;Comprador administrativo;2021-09-27T14:46:22.153;2021-10-04T17:00:00;2021-09-29T17:10:45.673;2021-09-30T19:00:00;2021-10-01T19:00:00;2021-10-04T17:10:00;2021-10-04T17:10:00;2021-09-29T17:10:45.673;2021-10-14T19:30:00;2021-10-14T19:30:00;;;;;;2021-09-29T17:10:45.673;0;0;0;1;Todas las ofertas técnicas serán visibles al público en general, través del portal www.mercadopublico.cl, desde el momento de la apertura electrónica.;0;0;290;2;;;2;;1;5039650.0;1;;2;0;-1;;;;;;;1;0;0; ;;0;0;0;0; ;0;;;;;;;Licitación Pública Menor a 100 UTM;Peso Chileno;Pública;Precio Referencial;;Días;;;No;No;No;;Sí;Sí;No;No;No
1057532-56-LE21;;8 CUPOS DÍA HOGAR PROTEGIDO PARA EL SSO;8;Adjudicada;8 CUPOS DÍA HOGAR PROTEGIDO PARA EL SERVICIO DE SALUD OSORNO, EN LA PROVINCIA DE OSORNO;LE;1;1;CLP;1;1;7296;SERVICIO DE SALUD OSORNO;61.607.600-0;1057532;Bienes y Servicios;Av. Juan Mackenna N°825, Edificio Plaza Sur;Osorno;Región de los Lagos ;;621550;Lesly Andrea Díaz Aburto;Administrativo;2021-08-23T12:55:58.027;2021-09-27T15:30:00;2021-09-16T15:15:00;2021-09-18T17:00:00;2021-09-20T17:00:00;2021-09-27T15:30:00;2021-09-27T15:30:00;2021-09-16T15:01:53.267;2021-11-29T15:43:12.943;2021-11-25T17:00:00;;;;;;2021-09-16T15:15:00;0;0;0;1;;1;0;290;1;;;2;;0;0.0;;12;1;11;4;RODRIGO MARTINEZ;;Celia Castro;;;DE ACUERDO A BASES DE LICITACIÓN;0;4;12; ;;0;0;2;0; ;0;;2;2021-11-26T00:00:00;11805;1;http://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=iAM27bVgLhewZYjBkkiG8C+D2fu34c/G36mxQCvJWyg=;Licitación Pública Entre 100 y 1000 UTM;Peso Chileno;Pública;Precio Referencial;Pago Anual;Horas;Meses;Resolución;No;No;Sí;;No;No;No;No;No
1057922-46-LR21;;REP. EQUIPOS DE ENDOSCOPÍA BAJA PARA CAE DE HBSJO;8;Adjudicada;Se requiere la reposición de equipos de endoscopía baja para CAE del servicio de gastroenterología del HBSJO debido a que ya han cumplido su vida útil y no es posible extender su uso sin contar con la seguridad de que están aportando la calidad diagnóstica que se requiere.;LR;1;1;CLP;1;1;7296;SERVICIO DE SALUD OSORNO;61.607.600-0;1057922;Activos Fijos;Av. Juan Mackenna N°825, Edificio Plaza Sur;Osorno;Región de los Lagos ;;1509881;Ariela Acevedo;PROFESIONAL APOYO;2021-09-16T15:02:12.143;2021-10-28T15:00:00;2021-09-28T11:00:00;2021-10-12T15:00:00;2021-10-13T15:00:00;2021-10-28T15:01:00;2021-10-28T15:01:00;2021-09-28T10:08:17.9;2021-11-30T14:41:48.7;2021-11-29T17:00:00;;1900-01-16T00:00:00;2021-12-20T00:00:00;;;2021-09-28T11:00:00;0;0;0;1;;0;0;290;2;;;2;;0;0.0;;730;2;11;4;Rodrigo Martínez Alvarado;;Mauricio Castillo Rodríguez;;;;0;1;730; ;;0;0;2;0; ;0;;2;2021-11-29T00:00:00;11821;1;http://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=/6cVD2DBzCDI0ORaO+9SttxVTSMdclWoXbOh5XsIaNQ=;;Peso Chileno;Pública;Precio Referencial;Pago Anual;Días;Horas;Resolución;No;No;No;;No;No;No;No;No
1057532-95-LR21;;CONVENIO DE SERVICIO DE GUARDIAS PARA LA DIRECCIÓN DEL SERVICIO DE SALUD OSORNO Y ESTABLECIMIENTOS DEPENDIENTES, PARA UN PERÍODO DE 2 AÑOS;8;Adjudicada;Tiene por objeto la contratación del servicio de guardias para la Dirección del Servicio de Salud Osorno y establecimientos dependientes por un periodo de 2 años;LR;1;1;CLP;1;1;7296;SERVICIO DE SALUD OSORNO;61.607.600-0;1057532;Bienes y Servicios;Av. Juan Mackenna N°825, Edificio Plaza Sur;Osorno;Región de los Lagos ;;6060;Rubén Uribe;Administrativo;2021-10-21T00:00:00;2021-11-22T15:01:00;2021-10-21T13:00:00;2021-10-31T17:00:00;2021-11-02T17:00:00;2021-11-22T15:02:00;2021-11-22T15:02:00;2021-10-21T12:49:00;2021-11-30T18:44:48.15;2021-12-22T17:00:00;;1900-01-16T00:00:00;;;;2021-10-21T13:00:00;0;0;1;1;;0;0;290;2;;;2;;1;635000000.0;;24;2;11;1;Rodrigo Martinez Alvarado;;Celia Castro Muñoz;;;El servicio NO autoriza la subcontratación total o parcial a terceros numeral 7.4.;1;4;24; ;;0;0;2;0; ;0;;2;2021-11-30T00:00:00;N°11863;5;http://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=njiKLzC1lgl5tA7p7zseCv2oRXPDG2oIyST6VQljmhk=;;Peso Chileno;Pública;Precio Referencial;Pago a 30 días;Días;Meses;Resolución;No;Sí;No;;Sí;Sí;No;No;No
1057922-62-L121;;Adquisición Equipamiento Box Dentales del HBSJO;8;Adjudicada;Se requiere la adquisición de Equipamiento Sub. 29 para los 7 box dentales del Hospital Bases San José de Osorno para mejorar la atención al usuario.;L1;1;1;CLP;1;1;7296;SERVICIO DE SALUD OSORNO;61.607.600-0;1057922;Activos Fijos;Victoria 370,Osorno.;Osorno;Región de los Lagos ;;1509881;Ariela Acevedo;PROFESIONAL APOYO;2021-11-09T16:08:44.45;2021-11-16T16:00:00;2021-11-11T12:49:18.547;2021-11-12T16:00:00;2021-11-13T16:00:00;2021-11-16T16:01:00;2021-11-16T16:01:00;2021-11-11T12:49:18.547;2021-11-30T12:09:15.747;2021-12-01T17:00:00;;;;;;2021-11-11T12:49:18.547;0;0;0;1;Todas las ofertas técnicas serán visibles al público en general, través del portal www.mercadopublico.cl, desde el momento de la apertura electrónica.;0;0;290;2;;;2;;1;4097000.0;1;;2;0;-1;;;;;;;1;0;0; ;;0;0;0;0; ;0;;2;2021-11-29T00:00:00;11820;1;http://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=G/FAF3tA/SoWNtOjkpB3e3ijn8bJB3z8NPVHCDCXaIY=;Licitación Pública Menor a 100 UTM;Peso Chileno;Pública;Precio Referencial;;Días;;Resolución;No;No;No;;Sí;Sí;No;No;No
1057532-54-LE21;;Mantención preventiva para Red Húmeda y Extintores;8;Adjudicada;SERVICIOS DE MANTENCIÓN PREVENTIVA PARA RED HÚMEDA Y EXTINTORES, DE LOS ESTABLECIMIENTOS PERTENECIENTES AL SERVICIO DE SALUD OSORNO, POR UN PERIODO DE 3 AÑOS.    Asegurar que los equipos de extinción de incendios pertenecientes a los establecimientos de la Red del Servicio de Salud Osorno, como los extintores y redes húmedas, se encuentren operativos y en optimas condiciones para su funcionamiento. De manera que puedan responder de forma oportuna y eficiente, cuando se requieran para enfrentar una emergencia.;LE;1;1;CLP;1;1;7296;SERVICIO DE SALUD OSORNO;61.607.600-0;1057532;Bienes y Servicios;Av. Juan Mackenna N°825, Edificio Plaza Sur;Osorno;Región de los Lagos ;;1545488;PAULINA NICOLE LONCOPAN CARRILLO;PROFESIONAL APOYO;2021-08-18T16:54:57.22;2021-09-27T15:00:00;2021-09-16T13:31:00;2021-09-20T17:00:00;2021-09-22T17:00:00;2021-09-27T15:00:00;2021-09-27T15:00:00;2021-09-16T13:07:31.65;2021-12-01T11:07:10.04;2021-10-27T17:00:00;;;;;;2021-09-16T13:31:00;0;0;0;1;;1;0;290;1;;;2;Servicio de Salud Osorno;0;0.0;Según resolución adjunta 9169.;36;1;1;1;Rodrigo Martinez;;Cesar Roa Martínez ;;;;0;4;36; ;;0;0;2;0; ;0;;2;2021-11-30T00:00:00;11861;3;http://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=xZLvbhPQzYmEzPGkApU64EHYWT2x8FP9XEL5k8wKqk4=;Licitación Pública Entre 100 y 1000 UTM;Peso Chileno;Pública;Precio Referencial;Pago a 30 días;Horas;Meses;Resolución;No;No;Sí;;No;No;No;No;No
1057922-56-LE21;;ADQUISICIÓN EQUIPAMIENTO PARA DROGUERÍA DEL SSO;8;Adjudicada;Se requiere adquisición de equipamiento Sub. 29.04 para el mejoramiento de la Droguería que permitirán brindar un mejor servicio a los usuarios.;LE;1;1;CLP;1;1;7296;SERVICIO DE SALUD OSORNO;61.607.600-0;1057922;Activos Fijos;Av. Juan Mackenna N°825, Edificio Plaza Sur;Osorno;Región de los Lagos ;;1509881;Ariela Acevedo;PROFESIONAL APOYO;2021-10-27T16:48:33.733;2021-11-18T15:00:00;2021-11-08T15:00:00;2021-11-12T15:00:00;2021-11-15T15:00:00;2021-11-18T15:01:00;2021-11-18T15:01:00;2021-11-08T14:21:35.173;2021-12-02T09:33:05.75;2021-12-20T17:00:00;;1900-01-16T00:00:00;;;;2021-11-08T15:00:00;0;0;0;1;;2;0;290;2;;;2;;0;0.0;;6;2;11;4;RODRIGO MARTINEZ ALVARADO;;Mauricio Castillo Rodríguez;;;;0;4;6; ;;0;0;2;0; ;0;;2;2021-11-30T00:00:00;11865;2;http://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=g+/wrMEfwaUR+KNEKvHXFhnULgooU9qH4fGC+sPHSkw=;Licitación Pública Entre 100 y 1000 UTM;Peso Chileno;Pública;Precio Referencial;Pago Anual;Días;Meses;Resolución;No;No;;;No;No;No;No;No
1057532-66-LE21;;Servicio de Aseo de establecimientos DSSO año 2022;8;Adjudicada;"Se requiere ""Servicios de aseo de establecimientos de la Dirección del Servicio de Salud Osorno para el año 2022, cumpliendo los estándares requeridos en concordancia con las bases administrativas, especificaciones técnicas y/o requerimientos técnicos, anexos, formularios consulta, respuestas y aclaraciones que pudieran formularse";LE;1;1;CLP;1;1;7296;SERVICIO DE SALUD OSORNO;61.607.600-0;1057532;Bienes y Servicios;German Hube 1435 - Osorno;Osorno;Región de los Lagos ;;6060;Rubén Uribe;Administrativo;2021-09-06T00:00:00;2021-10-18T15:00:00;2021-10-08T12:00:00;2021-10-13T17:00:00;2021-10-15T17:00:00;2021-10-18T15:00:00;2021-10-18T15:00:00;2021-10-08T11:21:52.22;2021-12-02T11:44:20.53;2021-11-17T18:36:00;;;;;;2021-10-08T12:00:00;0;0;0;1;;1;0;290;1;;;2;;1;40000000.0;Según lo estipulado en Resolución Exenta N°1024406.10.2021;12;1;11;1;Rodrigo Martinez Alvarado;;Celia Castro Muñoz;;;Según lo estipulado en Resolución Exenta N°1024406.10.2021, numeral 7.5;1;4;12; ;;1;0;2;0; ;0;;2;2021-11-30T00:00:00;11869;3;http://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=GIaPV7rZaO3S/5Z9wcwAdu964W6KomUkUx0usp5cRDo=;Licitación Pública Entre 100 y 1000 UTM;Peso Chileno;Pública;Precio Referencial;Pago a 30 días;Horas;Meses;Resolución;No;No;Sí;;Sí;Sí;Sí;No;No
1180747-5-LE21;;Adecuación Diseño Tipo Construcción PSR Costa de Rio Blanco, Rio Negro.;8;Adjudicada;Se requiere contratar los servicios para la Adecuación Diseño tipo Construcción PSR Costa de Rio Blanco, Rio Negro.;LE;1;1;CLP;1;1;7296;SERVICIO DE SALUD OSORNO;61.607.600-0;1180747;Compras Convenio GORE Region de Los Lagos;Av. Juan Mackenna N°825, Edificio Plaza Sur;Osorno;Región de los Lagos ;;6056;Cecilia Garay Lemuy;;2021-09-15T00:00:00;2021-10-28T17:00:00;2021-10-08T09:35:00;2021-10-17T17:00:00;2021-10-22T17:00:00;2021-10-28T17:00:00;2021-10-28T17:00:00;2021-10-08T09:06:03.157;2021-12-02T11:19:29.573;2021-11-29T15:00:00;;;;;;2021-10-08T09:35:00;0;0;0;1;;1;0;290;1;;;1;Fondos Nacional Desarrollo Regional F.N.D.R;1;16907000.0;;;1;11;4;Gobierno Regional ;;Gonzalo Arroyo;;;Según Bases Administrativas;1;1;0; ;;1;0;1;0; ;0;;2;2021-11-30T00:00:00;N°11870;3;http://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=r42qAsUDFiW66kiU6rlHVtw8beCJWp4mexbgaMACKWI=;Licitación Pública Entre 100 y 1000 UTM;Peso Chileno;Pública;Presupuesto Disponible;Pago Anual;Horas;Horas;Resolución;No;No;Sí;;Sí;Sí;Sí;No;No
1180747-8-LE21;;Adecuación Diseño Proyecto Ingeniería y Especialidades Posta Rural Chan Chan - Nuevo Llamado;8;Adjudicada;Se requiere contratar los trabajos de  Adecuación Diseño Proyecto Ingeniería y Especialidades Posta Rural Chan Chan - Nuevo Llamado;LE;1;1;CLP;1;1;7296;SERVICIO DE SALUD OSORNO;61.607.600-0;1180747;Compras Convenio GORE Region de Los Lagos;Av. Juan Mackenna N°825, Edificio Plaza Sur;Osorno;Región de los Lagos ;;6056;Cecilia Garay Lemuy;;2021-10-05T00:00:00;2021-10-28T15:00:00;2021-10-13T13:01:00;2021-10-19T17:00:00;2021-10-22T15:00:00;2021-10-28T15:05:00;2021-10-28T15:05:00;2021-10-13T12:37:41.337;2021-12-02T11:24:27.343;2021-11-30T17:00:00;;;;;;2021-10-13T13:01:00;0;0;0;1;;1;0;290;1;;;1;Fondos Nacional Desarrollo Regional F.N.D.R;0;0.0;;;1;11;4;Gobierno Regional ;;Gonzalo Arroyo;;;Según Bases Administrativas;0;1;0; ;;0;0;1;0; ;0;;2;2021-11-30T00:00:00;N°11868;1;http://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=YXGR0ru83sEt+MthRrEQqXfSuj0RQGyKSa+Hu4IhQm0=;Licitación Pública Entre 100 y 1000 UTM;Peso Chileno;Pública;Presupuesto Disponible;Pago Anual;Horas;Horas;Resolución;No;No;Sí;;No;No;No;No;No
1057976-7-LR21;;Reposición CESFAM con SAR Rahue Alto;7;Desierta (o art. 3 ó 9 Ley 19.886);Reposición CESFAM con SAR Rahue Alto;LR;1;1;CLP;1;1;7296;SERVICIO DE SALUD OSORNO;61.607.600-0;1057976;Obras Civiles;Amador Barrientos N° 2360 - Osorno;Osorno;Región de los Lagos ;;6056;Cecilia Garay Lemuy;;2021-04-07T00:00:00;2021-06-22T15:00:00;2021-04-22T15:01:00;2021-05-26T16:00:00;2021-06-03T15:00:00;2021-06-22T15:30:00;2021-06-22T15:30:00;2021-04-22T14:40:00;2021-12-03T09:24:36.37;2021-10-27T17:00:00;;1900-03-02T00:00:00;;;;2021-04-22T15:01:00;0;0;0;1;;0;2;290;2;;;2;Sectorial – Servicio Salud Osorno, año 2021;1;7130699275.0;;540;2;11;4;Rodrigo Martinez;;Gonzalo Arroyo;;;Según se indica en numeral 22 de las Bases Administrativas Tipo;1;2;540; ;;0;0;2;0; ;0;;2;2021-11-23T00:00:00;N°11761;5;http://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=OYMiahHE94kq+lGYMhizw59Pbw/jB+LKy/c0NHGy8oM=;;Peso Chileno;Pública;Precio Referencial;Pago Anual;Días;Días;Resolución;No;No;No;Sí;Sí;Sí;No;No;No
1057922-51-LE21;;ADQ. EQUIPOS Y EQUIPAMIENTO PARA MÓDULO HPO;8;Adjudicada;Adquisición de Equipos y Equipamiento para el módulo de Construcción Acelerada del Hospital de Puerto Octay, de acuerdo al presupuesto asignado para el año 2021. Esta compra contempla la adquisición de equipamiento para la central de esterilización.;LE;1;1;CLP;1;1;7296;SERVICIO DE SALUD OSORNO;61.607.600-0;1057922;Activos Fijos;Av. Juan Mackenna N°825, Edificio Plaza Sur;Osorno;Región de los Lagos ;;1509881;Ariela Acevedo;PROFESIONAL APOYO;2021-10-04T12:17:20.92;2021-10-28T15:00:00;2021-10-18T15:00:00;2021-10-22T15:00:00;2021-10-25T15:00:00;2021-10-28T15:01:00;2021-10-28T15:01:00;2021-10-18T14:41:47.37;2021-12-03T14:26:23.75;2021-11-29T17:00:00;;1900-01-16T00:00:00;;;;2021-10-18T15:00:00;0;0;0;1;;2;0;290;2;;;2;;0;0.0;;12;2;11;4;RODRIGO MARTINEZ ALVARADO;;Mauricio Castillo Rodríguez;;;;0;4;12; ;;0;0;2;0; ;0;;2;2021-12-02T00:00:00;11879;9;http://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=fd6EZbBtJ42TEQPCuP5cVgtCstmA/tZ8nGdQpYarx+M=;Licitación Pública Entre 100 y 1000 UTM;Peso Chileno;Pública;Precio Referencial;Pago Anual;Días;Meses;Resolución;No;No;;;No;No;No;No;No
